checked_items,tone,category
일정_장소_공공기관방문|아동_장소_영화관/공연장|일정_환경_사람많음|아동_외출주의_낯선 사람을 쉽게 따라갈 수 있어요,kind,public_place
일정_장소_야외활동|아동_장소_놀이공원|아동_장소_영화관/공연장|일정_환경_사람많음,kind,public_place
일정_장소_야외활동|아동_장소_놀이공원|아동_장소_영화관/공연장|아동_외출주의_낯선 사람을 쉽게 따라갈 수 있어요,kind,public_place
일정_장소_야외활동|아동_장소_놀이공원|일정_환경_사람많음|아동_외출주의_낯선 사람을 쉽게 따라갈 수 있어요,kind,public_place
일정_장소_야외활동|아동_장소_영화관/공연장|일정_환경_사람많음|아동_외출주의_낯선 사람을 쉽게 따라갈 수 있어요,kind,public_place
아동_장소_놀이공원|아동_장소_영화관/공연장|일정_환경_사람많음|아동_외출주의_낯선 사람을 쉽게 따라갈 수 있어요,kind,public_place
일정_장소_공공기관방문|일정_장소_야외활동|아동_장소_놀이공원,strict,public_place
일정_장소_공공기관방문|일정_장소_야외활동|아동_장소_영화관/공연장,strict,public_place
일정_장소_공공기관방문|일정_장소_야외활동|일정_환경_사람많음,strict,public_place
일정_장소_공공기관방문|일정_장소_야외활동|아동_외출주의_낯선 사람을 쉽게 따라갈 수 있어요,strict,public_place
일정_장소_공공기관방문|아동_장소_놀이공원|아동_장소_영화관/공연장,strict,public_place
일정_장소_공공기관방문|아동_장소_놀이공원|일정_환경_사람많음,strict,public_place
일정_장소_공공기관방문|아동_장소_놀이공원|아동_외출주의_낯선 사람을 쉽게 따라갈 수 있어요,strict,public_place
일정_장소_공공기관방문|아동_장소_영화관/공연장|일정_환경_사람많음,strict,public_place
일정_장소_공공기관방문|아동_장소_영화관/공연장|아동_외출주의_낯선 사람을 쉽게 따라갈 수 있어요,strict,public_place
일정_장소_공공기관방문|일정_환경_사람많음|아동_외출주의_낯선 사람을 쉽게 따라갈 수 있어요,strict,public_place
일정_장소_야외활동|아동_장소_놀이공원|아동_장소_영화관/공연장,strict,public_place
일정_장소_야외활동|아동_장소_놀이공원|일정_환경_사람많음,strict,public_place
일정_장소_야외활동|아동_장소_놀이공원|아동_외출주의_낯선 사람을 쉽게 따라갈 수 있어요,strict,public_place
일정_장소_야외활동|아동_장소_영화관/공연장|일정_환경_사람많음,strict,public_place
일정_장소_야외활동|아동_장소_영화관/공연장|아동_외출주의_낯선 사람을 쉽게 따라갈 수 있어요,strict,public_place
일정_장소_야외활동|일정_환경_사람많음|아동_외출주의_낯선 사람을 쉽게 따라갈 수 있어요,strict,public_place
아동_장소_놀이공원|아동_장소_영화관/공연장|일정_환경_사람많음,strict,public_place
아동_장소_놀이공원|아동_장소_영화관/공연장|아동_외출주의_낯선 사람을 쉽게 따라갈 수 있어요,strict,public_place
아동_장소_놀이공원|일정_환경_사람많음|아동_외출주의_낯선 사람을 쉽게 따라갈 수 있어요,strict,public_place
아동_장소_영화관/공연장|일정_환경_사람많음|아동_외출주의_낯선 사람을 쉽게 따라갈 수 있어요,strict,public_place
일정_장소_공공기관방문|일정_장소_야외활동|아동_장소_놀이공원|아동_장소_영화관/공연장,strict,public_place
일정_장소_공공기관방문|일정_장소_야외활동|아동_장소_놀이공원|일정_환경_사람많음,strict,public_place
일정_장소_공공기관방문|일정_장소_야외활동|아동_장소_놀이공원|아동_외출주의_낯선 사람을 쉽게 따라갈 수 있어요,strict,public_place
일정_장소_공공기관방문|일정_장소_야외활동|아동_장소_영화관/공연장|일정_환경_사람많음,strict,public_place
일정_장소_공공기관방문|일정_장소_야외활동|아동_장소_영화관/공연장|아동_외출주의_낯선 사람을 쉽게 따라갈 수 있어요,strict,public_place
일정_장소_공공기관방문|일정_장소_야외활동|일정_환경_사람많음|아동_외출주의_낯선 사람을 쉽게 따라갈 수 있어요,strict,public_place
일정_장소_공공기관방문|아동_장소_놀이공원|아동_장소_영화관/공연장|일정_환경_사람많음,strict,public_place
일정_장소_공공기관방문|아동_장소_놀이공원|아동_장소_영화관/공연장|아동_외출주의_낯선 사람을 쉽게 따라갈 수 있어요,strict,public_place
일정_장소_공공기관방문|아동_장소_놀이공원|일정_환경_사람많음|아동_외출주의_낯선 사람을 쉽게 따라갈 수 있어요,strict,public_place
일정_장소_공공기관방문|아동_장소_영화관/공연장|일정_환경_사람많음|아동_외출주의_낯선 사람을 쉽게 따라갈 수 있어요,strict,public_place
일정_장소_야외활동|아동_장소_놀이공원|아동_장소_영화관/공연장|일정_환경_사람많음,strict,public_place
일정_장소_야외활동|아동_장소_놀이공원|아동_장소_영화관/공연장|아동_외출주의_낯선 사람을 쉽게 따라갈 수 있어요,strict,public_place
일정_장소_야외활동|아동_장소_놀이공원|일정_환경_사람많음|아동_외출주의_낯선 사람을 쉽게 따라갈 수 있어요,strict,public_place
일정_장소_야외활동|아동_장소_영화관/공연장|일정_환경_사람많음|아동_외출주의_낯선 사람을 쉽게 따라갈 수 있어요,strict,public_place
아동_장소_놀이공원|아동_장소_영화관/공연장|일정_환경_사람많음|아동_외출주의_낯선 사람을 쉽게 따라갈 수 있어요,strict,public_place
아동_장소_식당|일정_활동_식사있음|아동_환경_냄새,kind,restaurant
아동_장소_식당|일정_활동_식사있음|아동_환경_사람 많은 곳,kind,restaurant
아동_장소_식당|일정_활동_식사있음|아동_의사소통_불편함을 말로 표현하기 어려워요,kind,restaurant
아동_장소_식당|일정_활동_식사있음|아동_일정변화_기다리기,kind,restaurant
아동_장소_식당|아동_환경_냄새|아동_환경_사람 많은 곳,kind,restaurant
아동_장소_식당|아동_환경_냄새|아동_의사소통_불편함을 말로 표현하기 어려워요,kind,restaurant
아동_장소_식당|아동_환경_냄새|아동_일정변화_기다리기,kind,restaurant
아동_장소_식당|아동_환경_사람 많은 곳|아동_의사소통_불편함을 말로 표현하기 어려워요,kind,restaurant
아동_장소_식당|아동_환경_사람 많은 곳|아동_일정변화_기다리기,kind,restaurant
아동_장소_식당|아동_의사소통_불편함을 말로 표현하기 어려워요|아동_일정변화_기다리기,kind,restaurant
일정_활동_식사있음|아동_환경_냄새|아동_환경_사람 많은 곳,kind,restaurant
일정_활동_식사있음|아동_환경_냄새|아동_의사소통_불편함을 말로 표현하기 어려워요,kind,restaurant
일정_활동_식사있음|아동_환경_냄새|아동_일정변화_기다리기,kind,restaurant
일정_활동_식사있음|아동_환경_사람 많은 곳|아동_의사소통_불편함을 말로 표현하기 어려워요,kind,restaurant
일정_활동_식사있음|아동_환경_사람 많은 곳|아동_일정변화_기다리기,kind,restaurant
일정_활동_식사있음|아동_의사소통_불편함을 말로 표현하기 어려워요|아동_일정변화_기다리기,kind,restaurant
아동_환경_냄새|아동_환경_사람 많은 곳|아동_의사소통_불편함을 말로 표현하기 어려워요,kind,restaurant
아동_환경_냄새|아동_환경_사람 많은 곳|아동_일정변화_기다리기,kind,restaurant
아동_환경_냄새|아동_의사소통_불편함을 말로 표현하기 어려워요|아동_일정변화_기다리기,kind,restaurant
아동_환경_사람 많은 곳|아동_의사소통_불편함을 말로 표현하기 어려워요|아동_일정변화_기다리기,kind,restaurant
아동_장소_식당|일정_활동_식사있음|아동_환경_냄새|아동_환경_사람 많은 곳,kind,restaurant
아동_장소_식당|일정_활동_식사있음|아동_환경_냄새|아동_의사소통_불편함을 말로 표현하기 어려워요,kind,restaurant
아동_장소_식당|일정_활동_식사있음|아동_환경_냄새|아동_일정변화_기다리기,kind,restaurant
아동_장소_식당|일정_활동_식사있음|아동_환경_사람 많은 곳|아동_의사소통_불편함을 말로 표현하기 어려워요,kind,restaurant
아동_장소_식당|일정_활동_식사있음|아동_환경_사람 많은 곳|아동_일정변화_기다리기,kind,restaurant
아동_장소_식당|일정_활동_식사있음|아동_의사소통_불편함을 말로 표현하기 어려워요|아동_일정변화_기다리기,kind,restaurant
아동_장소_식당|아동_환경_냄새|아동_환경_사람 많은 곳|아동_의사소통_불편함을 말로 표현하기 어려워요,kind,restaurant
아동_장소_식당|아동_환경_냄새|아동_환경_사람 많은 곳|아동_일정변화_기다리기,kind,restaurant
아동_장소_식당|아동_환경_냄새|아동_의사소통_불편함을 말로 표현하기 어려워요|아동_일정변화_기다리기,kind,restaurant
아동_장소_식당|아동_환경_사람 많은 곳|아동_의사소통_불편함을 말로 표현하기 어려워요|아동_일정변화_기다리기,kind,restaurant
일정_활동_식사있음|아동_환경_냄새|아동_환경_사람 많은 곳|아동_의사소통_불편함을 말로 표현하기 어려워요,kind,restaurant
일정_활동_식사있음|아동_환경_냄새|아동_환경_사람 많은 곳|아동_일정변화_기다리기,kind,restaurant
일정_활동_식사있음|아동_환경_냄새|아동_의사소통_불편함을 말로 표현하기 어려워요|아동_일정변화_기다리기,kind,restaurant
일정_활동_식사있음|아동_환경_사람 많은 곳|아동_의사소통_불편함을 말로 표현하기 어려워요|아동_일정변화_기다리기,kind,restaurant
아동_환경_냄새|아동_환경_사람 많은 곳|아동_의사소통_불편함을 말로 표현하기 어려워요|아동_일정변화_기다리기,kind,restaurant
아동_장소_식당|일정_활동_식사있음|아동_환경_냄새,strict,restaurant
아동_장소_식당|일정_활동_식사있음|아동_환경_사람 많은 곳,strict,restaurant
아동_장소_식당|일정_활동_식사있음|아동_의사소통_불편함을 말로 표현하기 어려워요,strict,restaurant
아동_장소_식당|일정_활동_식사있음|아동_일정변화_기다리기,strict,restaurant
아동_장소_식당|아동_환경_냄새|아동_환경_사람 많은 곳,strict,restaurant
아동_장소_식당|아동_환경_냄새|아동_의사소통_불편함을 말로 표현하기 어려워요,strict,restaurant
아동_장소_식당|아동_환경_냄새|아동_일정변화_기다리기,strict,restaurant
아동_장소_식당|아동_환경_사람 많은 곳|아동_의사소통_불편함을 말로 표현하기 어려워요,strict,restaurant
아동_장소_식당|아동_환경_사람 많은 곳|아동_일정변화_기다리기,strict,restaurant
아동_장소_식당|아동_의사소통_불편함을 말로 표현하기 어려워요|아동_일정변화_기다리기,strict,restaurant
일정_활동_식사있음|아동_환경_냄새|아동_환경_사람 많은 곳,strict,restaurant
일정_활동_식사있음|아동_환경_냄새|아동_의사소통_불편함을 말로 표현하기 어려워요,strict,restaurant
일정_활동_식사있음|아동_환경_냄새|아동_일정변화_기다리기,strict,restaurant
일정_활동_식사있음|아동_환경_사람 많은 곳|아동_의사소통_불편함을 말로 표현하기 어려워요,strict,restaurant
